population,energy_per_gdp,co2_per_capita,co2_per_gdp,temperature_change_from_ghg,total_ghg,avg_temp,EV,year,country
1464263,0.0,0.006,0.0,0.0,0.0,7.15,0,1863,Lithuania
1485957,0.0,0.006,0.0,0.0,0.0,4.66,0,1864,Lithuania
1507972,0.0,0.006,0.0,0.0,0.0,5.33,0,1865,Lithuania
1530314,0.0,0.019,0.0,0.0,0.0,6.47,0,1866,Lithuania
1552986,0.0,0.021,0.0,0.0,0.0,4.26,0,1867,Lithuania
1575995,0.0,0.017,0.0,0.0,0.0,6.51,0,1868,Lithuania
1599344,0.0,0.023,0.0,0.0,0.0,6.34,0,1869,Lithuania
1623040,0.0,0.025,0.0,0.0,0.0,4.31,0,1870,Lithuania
1647086,0.0,0.033,0.0,0.0,0.0,3.91,0,1871,Lithuania
1671488,0.0,0.033,0.0,0.0,0.0,7.1,0,1872,Lithuania
1696253,0.0,0.031,0.0,0.0,0.0,6.49,0,1873,Lithuania
1721384,0.0,0.037,0.0,0.0,0.0,5.86,0,1874,Lithuania
1746887,0.0,0.042,0.0,0.0,0.0,3.82,0,1875,Lithuania
1772768,0.0,0.051,0.0,0.0,0.0,4.79,0,1876,Lithuania
1799033,0.0,0.051,0.0,0.0,0.0,5.02,0,1877,Lithuania
1825687,0.0,0.066,0.0,0.0,0.0,6.54,0,1878,Lithuania
1852735,0.0,0.067,0.0,0.0,0.0,5.0,0,1879,Lithuania
1880185,0.0,0.077,0.0,0.0,0.0,5.63,0,1880,Lithuania
1908041,0.0,0.08,0.0,0.0,0.0,4.48,0,1881,Lithuania
1936310,0.0,0.083,0.0,0.0,0.0,6.7,0,1882,Lithuania
1964997,0.0,0.093,0.0,0.0,0.0,5.64,0,1883,Lithuania
1994110,0.0,0.094,0.0,0.0,0.0,6.01,0,1884,Lithuania
2023654,0.0,0.1,0.0,0.0,0.0,5.7,0,1885,Lithuania
2053636,0.0,0.101,0.0,0.0,0.0,5.59,0,1886,Lithuania
2084061,0.0,0.106,0.0,0.0,0.0,5.81,0,1887,Lithuania
2114938,0.0,0.109,0.0,0.0,0.0,4.18,0,1888,Lithuania
2146272,0.0,0.116,0.0,0.0,0.0,5.4,0,1889,Lithuania
2178071,0.0,0.129,0.0,0.0,0.0,6.27,0,1890,Lithuania
2210340,0.0,0.14,0.0,0.0,0.0,5.89,0,1891,Lithuania
2243087,0.0,0.146,0.0,0.0,0.0,5.02,0,1892,Lithuania
2276320,0.0,0.169,0.0,0.0,0.0,4.49,0,1893,Lithuania
2310045,0.0,0.169,0.0,0.0,0.0,6.2,0,1894,Lithuania
2344270,0.0,0.192,0.0,0.0,0.0,5.43,0,1895,Lithuania
2379002,0.0,0.192,0.0,0.0,0.0,6.17,0,1896,Lithuania
2414248,0.0,0.219,0.0,0.0,0.0,6.33,0,1897,Lithuania
2450017,0.0,0.242,0.0,0.0,0.0,6.37,0,1898,Lithuania
2486315,0.0,0.277,0.0,0.0,0.0,5.95,0,1899,Lithuania
2523151,0.0,0.309,0.0,0.0,0.0,5.85,0,1900,Lithuania
2560533,0.0,0.313,0.0,0.0,0.0,6.27,0,1901,Lithuania
2598469,0.0,0.298,0.0,0.0,0.0,4.22,0,1902,Lithuania
2636967,0.0,0.287,0.0,0.0,0.0,6.78,0,1903,Lithuania
2676035,0.0,0.314,0.0,0.0,0.0,5.17,0,1904,Lithuania
2715682,0.0,0.277,0.0,0.0,0.0,6.01,0,1905,Lithuania
2755916,0.0,0.311,0.0,0.0,0.0,6.52,0,1906,Lithuania
2796747,0.0,0.343,0.0,0.0,0.0,4.86,0,1907,Lithuania
2838182,0.0,0.34,0.0,0.0,0.0,5.34,0,1908,Lithuania
2856127,0.0,0.357,0.0,0.0,0.0,5.15,0,1909,Lithuania
2850870,0.0,0.351,0.0,0.0,0.0,7.1,0,1910,Lithuania
2822686,0.0,0.367,0.0,0.0,0.0,6.32,0,1911,Lithuania
2771839,0.0,0.424,0.0,0.0,0.0,5.31,0,1912,Lithuania
2698580,0.0,0.473,0.0,0.0,0.0,6.8,0,1913,Lithuania
2627257,0.0,0.438,0.0,0.0,0.0,6.79,0,1914,Lithuania
2557819,0.0,0.413,0.0,0.0,0.0,5.13,0,1915,Lithuania
2490216,0.0,0.452,0.0,0.0,0.0,6.19,0,1916,Lithuania
2424401,0.0,0.427,0.0,0.0,0.0,5.11,0,1917,Lithuania
2360240,0.0,0.175,0.0,0.0,0.0,6.22,0,1918,Lithuania
2313316,0.0,0.153,0.0,0.0,0.0,5.15,0,1919,Lithuania
2283303,0.0,0.141,0.0,0.0,0.0,6.77,0,1920,Lithuania
2269882,0.0,0.154,0.0,0.0,0.0,6.38,0,1921,Lithuania
2272745,0.0,0.187,0.0,0.0,0.0,4.93,0,1922,Lithuania
2291594,0.0,0.205,0.0,0.0,0.0,5.58,0,1923,Lithuania
2310599,0.0,0.242,0.0,0.0,0.0,5.4,0,1924,Lithuania
2329762,0.0,0.237,0.0,0.0,0.0,6.77,0,1925,Lithuania
2349083,0.0,0.341,0.0,0.0,0.0,6.03,0,1926,Lithuania
2368565,0.0,0.421,0.0,0.0,0.0,5.54,0,1927,Lithuania
2388209,0.0,0.459,0.0,0.0,0.0,5.56,0,1928,Lithuania
2404387,0.0,0.491,0.0,0.0,0.0,4.76,0,1929,Lithuania
2417070,0.0,0.668,0.0,0.0,0.0,6.8,0,1930,Lithuania
2426224,0.0,0.799,0.0,0.0,0.0,5.17,0,1931,Lithuania
2431818,0.0,0.897,0.0,0.0,0.0,6.64,0,1932,Lithuania
2433819,0.0,1.002,0.0,0.0,0.0,4.95,0,1933,Lithuania
2435821,0.0,1.211,0.0,0.0,0.0,7.84,0,1934,Lithuania
2437825,0.0,1.367,0.0,0.0,0.0,6.2,0,1935,Lithuania
2439831,0.0,1.564,0.0,0.0,0.0,7.06,0,1936,Lithuania
2441838,0.0,1.6,0.0,0.001,0.0,6.8,0,1937,Lithuania
2443847,0.0,1.687,0.0,0.001,0.0,7.33,0,1938,Lithuania
2447639,0.0,1.705,0.0,0.001,0.0,6.91,0,1939,Lithuania
2453223,0.0,2.039,0.0,0.001,0.0,4.15,0,1940,Lithuania
2460610,0.0,1.787,0.0,0.001,0.0,3.92,0,1941,Lithuania
2469807,0.0,0.975,0.0,0.001,0.0,4.09,0,1942,Lithuania
2480826,0.0,1.013,0.0,0.001,0.0,7.0,0,1943,Lithuania
2491894,0.0,1.462,0.0,0.001,0.0,6.88,0,1944,Lithuania
2503011,0.0,1.535,0.0,0.001,0.0,6.17,0,1945,Lithuania
2514177,0.0,1.713,0.0,0.001,0.0,6.32,0,1946,Lithuania
2525394,0.0,2.052,0.0,0.001,0.0,5.58,0,1947,Lithuania
2536661,0.0,2.17,0.0,0.001,0.0,7.13,0,1948,Lithuania
2549788,0.0,2.453,0.0,0.001,0.0,7.73,0,1949,Lithuania
2564806,0.0,2.714,0.0,0.001,0.0,6.59,0,1950,Lithuania
2589209,0.0,2.911,0.0,0.001,0.0,6.6,0,1951,Lithuania
2615048,0.0,3.086,0.0,0.001,0.0,5.67,0,1952,Lithuania
2641914,0.0,3.232,0.0,0.001,0.0,6.65,0,1953,Lithuania
2669865,0.0,3.49,0.0,0.001,0.0,5.89,0,1954,Lithuania
2699055,0.0,3.915,0.0,0.001,0.0,5.96,0,1955,Lithuania
2729754,0.0,4.248,0.0,0.001,0.0,4.65,0,1956,Lithuania
2762990,0.0,4.593,0.0,0.001,0.0,7.15,0,1957,Lithuania
2799009,0.0,4.842,0.0,0.001,0.0,6.02,0,1958,Lithuania
2836511,0.0,5.023,0.0,0.001,0.0,7.16,0,1959,Lithuania
2875686,0.0,5.158,0.0,0.001,0.0,6.41,0,1960,Lithuania
2915636,0.0,5.251,0.0,0.001,0.0,7.49,0,1961,Lithuania
2952463,0.0,5.449,0.0,0.001,0.0,5.73,0,1962,Lithuania
2986535,0.0,5.782,0.0,0.001,0.0,5.55,0,1963,Lithuania
3020459,0.0,6.084,0.0,0.001,0.0,6.1,0,1964,Lithuania
3052981,0.0,6.385,0.0,0.001,0.0,5.4,0,1965,Lithuania
3084152,0.0,6.676,0.0,0.001,0.0,6.25,0,1966,Lithuania
3115198,0.0,6.919,0.0,0.001,0.0,7.11,0,1967,Lithuania
3146355,0.0,7.05,0.0,0.001,0.0,6.06,0,1968,Lithuania
3177835,0.0,7.276,0.0,0.001,0.0,4.81,0,1969,Lithuania
3210153,0.0,7.579,0.0,0.001,0.0,5.58,0,1970,Lithuania
3243681,0.0,7.975,0.0,0.001,0.0,6.96,0,1971,Lithuania
3276294,0.0,8.324,0.0,0.001,0.0,6.93,0,1972,Lithuania
3307076,0.0,8.612,0.725,0.001,0.0,6.75,0,1973,Lithuania
3337693,0.0,8.877,0.0,0.001,0.0,7.14,0,1974,Lithuania
3368288,0.0,9.261,0.0,0.001,0.0,8.27,0,1975,Lithuania
3399024,0.0,9.536,0.0,0.001,0.0,5.13,0,1976,Lithuania
3430118,0.0,9.779,0.0,0.001,0.0,6.3,0,1977,Lithuania
3460856,0.0,10.038,0.0,0.001,0.0,5.52,0,1978,Lithuania
3491440,0.0,10.035,0.0,0.001,0.0,5.79,0,1979,Lithuania
3521205,0.0,10.344,0.833,0.001,0.0,5.28,0,1980,Lithuania
3550543,0.0,10.084,0.784,0.001,0.0,6.57,0,1981,Lithuania
3580827,0.0,10.191,0.765,0.001,0.0,6.93,0,1982,Lithuania
3612642,0.0,10.256,0.767,0.001,0.0,7.75,0,1983,Lithuania
3643842,0.0,10.266,0.763,0.001,0.0,6.83,0,1984,Lithuania
3672853,3.791,10.973,0.846,0.001,0.0,5.0,0,1985,Lithuania
3702823,3.37,9.806,0.734,0.001,0.0,6.14,0,1986,Lithuania
3732010,3.457,9.665,0.714,0.001,0.0,4.68,0,1987,Lithuania
3755543,3.36,9.796,0.674,0.001,0.0,6.85,0,1988,Lithuania
3773181,3.671,9.779,0.682,0.001,0.0,8.38,0,1989,Lithuania
3785851,3.957,9.44,0.7,0.001,51.82,8.22,0,1990,Lithuania
3793430,4.437,9.97,0.786,0.001,53.56,7.29,0,1991,Lithuania
3795748,3.454,5.577,0.559,0.001,38.62,7.68,0,1992,Lithuania
3788532,3.224,4.308,0.514,0.001,32.72,6.45,0,1993,Lithuania
3770461,3.084,4.182,0.551,0.001,30.68,7.02,0,1994,Lithuania
3747269,3.278,4.018,0.5,0.001,29.11,7.22,0,1995,Lithuania
3722023,3.392,4.229,0.497,0.001,29.89,5.58,0,1996,Lithuania
3694897,2.889,4.104,0.442,0.001,29.66,6.96,0,1997,Lithuania
3665514,2.883,4.364,0.434,0.001,30.55,6.87,0,1998,Lithuania
3633949,2.413,3.701,0.37,0.001,27.79,7.92,0,1999,Lithuania
3599639,2.065,3.29,0.313,0.001,26.09,8.34,0,2000,Lithuania
3560145,2.267,3.537,0.313,0.001,26.02,7.32,0,2001,Lithuania
3515799,2.267,3.603,0.295,0.001,26.37,7.95,0,2002,Lithuania
3469683,2.151,3.649,0.267,0.001,26.54,7.06,0,2003,Lithuania
3422593,2.033,3.873,0.262,0.001,27.47,7.01,0,2004,Lithuania
3373536,1.722,4.109,0.254,0.001,28.6,7.08,0,2005,Lithuania
3322937,1.531,4.272,0.243,0.001,28.73,7.61,0,2006,Lithuania
3272416,1.509,4.729,0.238,0.001,29.75,8.03,0,2007,Lithuania
3224384,1.456,4.627,0.224,0.001,29.18,8.42,0,2008,Lithuania
3180482,1.584,4.034,0.226,0.002,25.59,7.28,0,2009,Lithuania
3139021,1.138,4.397,0.239,0.002,26.39,6.48,0,2010,Lithuania
3099800,1.118,4.504,0.228,0.002,19.76,7.85,0,2011,Lithuania
3063340,1.079,4.588,0.221,0.002,19.69,6.94,0,2012,Lithuania
3028191,0.963,4.344,0.2,0.002,18.79,7.85,0,2013,Lithuania
2994928,0.898,4.292,0.189,0.002,18.29,8.36,0,2014,Lithuania
2963764,0.922,4.405,0.188,0.002,18.55,8.8,37,2015,Lithuania
2933676,0.919,4.473,0.185,0.002,24.01,8.06,64,2016,Lithuania
2904452,0.929,4.574,0.18,0.002,23.92,7.95,52,2017,Lithuania
2876128,0.924,4.671,0.175,0.002,24.0,8.58,140,2018,Lithuania
2849083,0.0,4.801,0.0,0.002,24.12,9.34,160,2019,Lithuania
2820269,0.0,4.8,0.0,0.002,24.13,9.69,450,2020,Lithuania
2786652,0.0,4.963,0.0,0.002,0.0,7.68,1600,2021,Lithuania
2750058,0.0,4.606,0.0,0.0,0.0,8.32,2070,2022,Lithuania
3011544,0.0,0.953,0.265,0.0,0.0,10.59,0,1846,Netherlands
3032967,0.0,1.276,0.355,0.0,0.0,8.99,0,1847,Netherlands
3054543,0.0,1.195,0.33,0.0,0.0,9.48,0,1848,Netherlands
3076130,0.0,1.083,0.292,0.0,0.0,9.12,0,1849,Netherlands
3097727,0.0,1.012,0.268,0.0,0.0,8.82,0,1850,Netherlands
3119242,0.0,1.0,0.26,0.0,0.0,9.04,0,1851,Netherlands
3140764,0.0,1.198,0.314,0.0,0.0,10.03,0,1852,Netherlands
3162293,0.0,1.319,0.352,0.0,0.0,8.22,0,1853,Netherlands
3183969,0.0,1.868,0.47,0.0,0.0,9.3,0,1854,Netherlands
3205794,0.0,1.45,0.376,0.0,0.0,7.65,0,1855,Netherlands
3227769,0.0,1.463,0.365,0.0,0.0,9.15,0,1856,Netherlands
3249894,0.0,1.298,0.329,0.0,0.0,10.14,0,1857,Netherlands
3272170,0.0,1.133,0.296,0.0,0.0,8.93,0,1858,Netherlands
3295652,0.0,1.07,0.291,0.0,0.0,10.17,0,1859,Netherlands
3320356,0.0,1.444,0.376,0.0,0.0,8.25,0,1860,Netherlands
3346299,0.0,1.316,0.353,0.0,0.0,9.39,0,1861,Netherlands
3373499,0.0,1.681,0.434,0.0,0.0,9.88,0,1862,Netherlands
3401973,0.0,1.201,0.304,0.0,0.0,10.06,0,1863,Netherlands
3430688,0.0,0.992,0.241,0.0,0.0,8.14,0,1864,Netherlands
3459645,0.0,1.112,0.27,0.0,0.0,9.72,0,1865,Netherlands
3488847,0.0,1.209,0.283,0.0,0.0,9.86,0,1866,Netherlands
3518295,0.0,1.149,0.279,0.0,0.0,9.17,0,1867,Netherlands
3547992,0.0,1.195,0.288,0.0,0.0,10.73,0,1868,Netherlands
3580048,0.0,1.221,0.285,0.0,0.0,9.37,0,1869,Netherlands
3614507,0.0,1.367,0.31,0.0,0.0,8.59,0,1870,Netherlands
3651413,0.0,1.364,0.314,0.0,0.0,8.32,0,1871,Netherlands
3690812,0.0,1.444,0.33,0.0,0.0,10.42,0,1872,Netherlands
3732749,0.0,1.377,0.311,0.0,0.0,9.64,0,1873,Netherlands
3775163,0.0,1.256,0.292,0.0,0.0,9.43,0,1874,Netherlands
3818059,0.0,1.419,0.312,0.0,0.0,9.21,0,1875,Netherlands
3861442,0.0,1.608,0.353,0.0,0.0,9.46,0,1876,Netherlands
3905319,0.0,1.616,0.349,0.0,0.0,9.49,0,1877,Netherlands
3949693,0.0,1.693,0.376,0.0,0.0,9.67,0,1878,Netherlands
3994700,0.0,1.805,0.41,0.0,0.0,7.79,0,1879,Netherlands
4040346,0.0,1.973,0.423,0.0,0.0,9.64,0,1880,Netherlands
4086642,0.0,1.964,0.419,0.0,0.0,8.63,0,1881,Netherlands
4133595,0.0,1.967,0.414,0.0,0.0,9.58,0,1882,Netherlands
4181215,0.0,2.155,0.427,0.0,0.0,9.35,0,1883,Netherlands
4229384,0.0,2.132,0.42,0.0,0.0,10.06,0,1884,Netherlands
4278108,0.0,2.202,0.429,0.0,0.0,8.94,0,1885,Netherlands
4327393,0.0,2.223,0.431,0.0,0.0,9.19,0,1886,Netherlands
4377246,0.0,2.236,0.428,0.0,0.0,8.39,0,1887,Netherlands
4427673,0.0,2.453,0.468,0.0,0.0,8.24,0,1888,Netherlands
4479670,0.0,2.369,0.442,0.0,0.0,8.93,0,1889,Netherlands
4533266,0.0,2.269,0.447,0.0,0.0,8.65,0,1890,Netherlands
4588493,0.0,2.595,0.516,0.0,0.0,8.81,0,1891,Netherlands
4645382,0.0,2.437,0.476,0.0,0.0,8.72,0,1892,Netherlands
4703966,0.0,2.436,0.488,0.0,0.0,9.62,0,1893,Netherlands
4763289,0.0,2.439,0.467,0.0,0.0,9.54,0,1894,Netherlands
4823360,0.0,2.41,0.464,0.0,0.0,8.76,0,1895,Netherlands
4884188,0.0,2.558,0.479,0.0,0.0,9.18,0,1896,Netherlands
4945783,0.0,2.649,0.49,0.0,0.0,9.38,0,1897,Netherlands
5008156,0.0,2.583,0.476,0.0,0.0,9.91,0,1898,Netherlands
5072940,0.0,2.617,0.482,0.0,0.0,9.68,0,1899,Netherlands
5140189,0.0,2.847,0.536,0.001,0.0,9.73,0,1900,Netherlands
5209957,0.0,2.747,0.5,0.001,0.0,9.17,0,1901,Netherlands
5282301,0.0,2.707,0.479,0.001,0.0,8.69,0,1902,Netherlands
5357276,0.0,2.855,0.512,0.001,0.0,9.68,0,1903,Netherlands
5433315,0.0,2.975,0.533,0.001,0.0,9.52,0,1904,Netherlands
5510433,0.0,3.011,0.521,0.001,0.0,9.29,0,1905,Netherlands
5588646,0.0,3.231,0.556,0.001,0.0,9.68,0,1906,Netherlands
5667969,0.0,3.277,0.582,0.001,0.0,9.11,0,1907,Netherlands
5748418,0.0,3.291,0.581,0.001,0.0,8.99,0,1908,Netherlands
5830495,0.0,3.416,0.581,0.001,0.0,8.69,0,1909,Netherlands
5914229,0.0,3.523,0.583,0.001,0.0,9.82,0,1910,Netherlands
5999652,0.0,3.68,0.599,0.001,0.0,10.31,0,1911,Netherlands
6086795,0.0,4.095,0.658,0.001,0.0,9.54,0,1912,Netherlands
6175690,0.0,4.461,0.693,0.001,0.0,9.99,0,1913,Netherlands
6265882,0.0,4.121,0.667,0.001,0.0,10.04,0,1914,Netherlands
6357392,0.0,3.859,0.613,0.001,0.0,9.18,0,1915,Netherlands
6450239,0.0,3.472,0.545,0.001,0.0,9.57,0,1916,Netherlands
6544441,0.0,1.322,0.225,0.001,0.0,8.72,0,1917,Netherlands
6640214,0.0,2.188,0.403,0.001,0.0,9.75,0,1918,Netherlands
6736779,0.0,3.263,0.492,0.001,0.0,8.52,0,1919,Netherlands
6834137,0.0,3.244,0.481,0.001,0.0,9.87,0,1920,Netherlands
6932291,0.0,3.351,0.475,0.001,0.0,10.39,0,1921,Netherlands
7031246,0.0,3.879,0.529,0.001,0.0,8.64,0,1922,Netherlands
7131002,0.0,3.814,0.515,0.001,0.0,9.16,0,1923,Netherlands
7232174,0.0,4.23,0.54,0.001,0.0,9.02,0,1924,Netherlands
7334781,0.0,4.58,0.569,0.001,0.0,9.57,0,1925,Netherlands
7438843,0.0,4.615,0.538,0.001,0.0,10.0,0,1926,Netherlands
7544382,0.0,5.032,0.571,0.001,0.0,9.37,0,1927,Netherlands
7651419,0.0,4.967,0.543,0.001,0.0,9.72,0,1928,Netherlands
7756463,0.0,5.32,0.585,0.001,0.0,8.79,0,1929,Netherlands
7859443,0.0,5.189,0.579,0.001,0.0,10.11,0,1930,Netherlands
7960289,0.0,5.648,0.68,0.001,0.0,9.19,0,1931,Netherlands
8058927,0.0,5.139,0.635,0.001,0.0,9.82,0,1932,Netherlands
8155281,0.0,4.729,0.593,0.001,0.0,9.47,0,1933,Netherlands
8252788,0.0,4.681,0.605,0.001,0.0,10.61,0,1934,Netherlands
8351461,0.0,4.462,0.562,0.001,0.0,9.98,0,1935,Netherlands
8451313,0.0,4.72,0.566,0.001,0.0,9.8,0,1936,Netherlands
8552359,0.0,5.145,0.591,0.001,0.0,9.95,0,1937,Netherlands
8654613,0.0,5.004,0.596,0.001,0.0,10.17,0,1938,Netherlands
8760124,0.0,4.646,0.524,0.001,0.0,9.96,0,1939,Netherlands
8868956,0.0,3.77,0.489,0.001,0.0,8.63,0,1940,Netherlands
8981176,0.0,4.134,0.573,0.001,0.0,9.11,0,1941,Netherlands
9096853,0.0,3.803,0.584,0.001,0.0,8.85,0,1942,Netherlands
9216054,0.0,3.79,0.605,0.001,0.0,10.47,0,1943,Netherlands
9336818,0.0,2.499,0.602,0.001,0.0,9.91,0,1944,Netherlands
9459164,0.0,1.549,0.37,0.001,0.0,10.54,0,1945,Netherlands
9583114,0.0,3.246,0.465,0.001,0.0,9.75,0,1946,Netherlands
9708687,0.0,4.594,0.576,0.001,0.0,10.04,0,1947,Netherlands
9835906,0.0,4.805,0.551,0.001,0.0,10.49,0,1948,Netherlands
9964193,0.0,5.068,0.541,0.002,0.0,10.65,0,1949,Netherlands
10093555,0.0,5.081,0.531,0.002,0.0,9.98,0,1950,Netherlands
10226297,0.0,5.375,0.557,0.002,0.0,10.09,0,1951,Netherlands
10361806,0.0,5.28,0.543,0.002,0.0,9.47,0,1952,Netherlands
10497301,0.0,5.265,0.505,0.002,0.0,10.35,0,1953,Netherlands
10631384,0.0,5.493,0.5,0.002,0.0,9.47,0,1954,Netherlands
10767911,0.0,5.664,0.486,0.002,0.0,9.31,0,1955,Netherlands
10905351,0.0,5.968,0.5,0.002,0.0,8.61,0,1956,Netherlands
11046127,0.0,5.831,0.481,0.002,0.0,10.38,0,1957,Netherlands
11191758,0.0,5.959,0.5,0.002,0.0,9.89,0,1958,Netherlands
11341766,0.0,5.918,0.48,0.002,0.0,10.72,0,1959,Netherlands
11493124,0.0,6.39,0.484,0.002,0.0,10.25,0,1960,Netherlands
11647374,0.0,6.51,0.498,0.002,0.0,10.56,0,1961,Netherlands
11803461,0.0,7.056,0.512,0.002,0.0,8.75,0,1962,Netherlands
11958417,0.0,7.622,0.541,0.002,0.0,8.44,0,1963,Netherlands
12117832,0.0,7.986,0.531,0.002,0.0,9.79,0,1964,Netherlands
12275797,2.156,8.179,0.523,0.002,0.0,9.35,0,1965,Netherlands
12426790,2.248,8.333,0.525,0.002,0.0,10.03,0,1966,Netherlands
12576971,2.258,8.482,0.514,0.003,0.0,10.53,0,1967,Netherlands
12727200,2.373,8.914,0.513,0.003,0.0,9.75,0,1968,Netherlands
12881251,2.486,8.99,0.492,0.003,0.0,9.75,0,1969,Netherlands
13037686,2.654,10.876,0.57,0.003,0.0,9.66,0,1970,Netherlands
13186716,2.686,10.667,0.543,0.003,0.0,10.14,0,1971,Netherlands
13324182,3.019,11.82,0.588,0.003,0.0,9.57,0,1972,Netherlands
13447575,3.068,12.289,0.59,0.003,0.0,10.09,0,1973,Netherlands
13560532,2.801,11.798,0.549,0.003,0.0,10.36,0,1974,Netherlands
13663970,2.827,11.163,0.524,0.003,0.0,10.49,0,1975,Netherlands
13760114,2.945,12.291,0.555,0.004,0.0,10.39,0,1976,Netherlands
13855560,2.815,11.808,0.523,0.004,0.0,10.24,0,1977,Netherlands
13949415,2.806,12.172,0.53,0.004,0.0,9.54,0,1978,Netherlands
14040286,2.836,13.319,0.571,0.004,0.0,8.98,0,1979,Netherlands
14130383,2.631,12.5,0.533,0.004,0.0,9.63,0,1980,Netherlands
14217323,2.508,11.543,0.498,0.004,0.0,9.78,0,1981,Netherlands
14296533,2.345,9.337,0.409,0.004,0.0,10.5,0,1982,Netherlands
14369651,2.316,9.559,0.414,0.004,0.0,10.54,0,1983,Netherlands
14441930,2.328,9.976,0.421,0.005,0.0,9.81,0,1984,Netherlands
14515705,2.331,10.126,0.416,0.005,0.0,8.9,0,1985,Netherlands
14592526,2.381,9.869,0.397,0.005,0.0,9.34,0,1986,Netherlands
14675302,2.396,10.322,0.412,0.005,0.0,9.16,0,1987,Netherlands
14762321,2.343,9.863,0.386,0.005,0.0,10.72,0,1988,Netherlands
14850230,2.248,10.886,0.409,0.005,0.0,11.12,0,1989,Netherlands
14944550,2.214,10.885,0.395,0.005,212.73,11.21,0,1990,Netherlands
15046578,2.19,11.372,0.404,0.005,217.67,9.9,0,1991,Netherlands
15150688,2.166,11.281,0.394,0.005,217.01,10.92,0,1992,Netherlands
15251088,2.144,11.203,0.387,0.006,221.57,9.99,0,1993,Netherlands
15349481,2.049,11.183,0.375,0.006,221.55,11.02,0,1994,Netherlands
15446670,2.056,11.213,0.365,0.006,224.42,10.78,0,1995,Netherlands
15538617,2.059,11.732,0.369,0.006,235.29,8.85,0,1996,Netherlands
15629912,1.927,11.215,0.338,0.006,227.23,10.58,0,1997,Netherlands
15722601,1.846,11.209,0.323,0.006,227.44,10.7,0,1998,Netherlands
15812491,1.726,10.805,0.297,0.006,215.15,11.29,0,1999,Netherlands
15899138,1.668,10.819,0.285,0.006,213.16,11.3,0,2000,Netherlands
15981630,1.686,11.084,0.286,0.006,213.93,10.76,0,2001,Netherlands
16057042,1.676,10.99,0.283,0.006,213.66,11.21,0,2002,Netherlands
16127574,1.673,11.155,0.286,0.006,213.54,10.89,0,2003,Netherlands
16196036,1.685,11.224,0.281,0.006,215.24,10.83,0,2004,Netherlands
16261834,1.675,10.937,0.268,0.006,209.48,11.03,0,2005,Netherlands
16325679,1.576,10.596,0.25,0.007,204.83,11.52,0,2006,Netherlands
16391232,1.536,10.539,0.24,0.007,204.32,11.61,0,2007,Netherlands
16460775,1.484,10.675,0.238,0.007,201.64,10.99,0,2008,Netherlands
16536200,1.512,10.301,0.239,0.007,196.57,10.91,0,2009,Netherlands
16617121,1.608,10.974,0.251,0.007,207.22,9.41,564,2010,Netherlands
16701470,1.498,10.126,0.227,0.007,194.3,11.27,2286,2011,Netherlands
16785296,1.488,9.859,0.225,0.007,192.68,10.62,12300,2012,Netherlands
16867352,1.446,9.775,0.224,0.007,192.35,10.12,51764,2013,Netherlands
16954080,1.363,9.288,0.211,0.007,185.15,12.3,60523,2014,Netherlands
17041110,1.361,9.612,0.216,0.007,193.4,11.44,132851,2015,Netherlands
17124512,1.344,9.617,0.212,0.007,194.3,11.34,136365,2016,Netherlands
17207204,1.316,9.426,0.203,0.007,190.29,11.55,132688,2017,Netherlands
17286042,1.254,9.148,0.193,0.007,184.43,11.95,173963,2018,Netherlands
17363260,0.0,8.783,0.0,0.007,178.85,11.87,279408,2019,Netherlands
17434562,0.0,7.84,0.0,0.007,162.55,12.3,372273,2020,Netherlands
17501696,0.0,7.994,0.0,0.007,0.0,11.01,505121,2021,Netherlands
17564020,0.0,7.137,0.0,0.0,0.0,12.25,679136,2022,Netherlands
1106700,0.0,0.01,0.0,0.0,0.0,-0.93,0,1829,Norway
1120917,0.0,0.007,0.005,0.0,0.0,-0.08,0,1830,Norway
1134224,0.0,0.003,0.002,0.0,0.0,0.17,0,1831,Norway
1181168,0.0,0.012,0.008,0.0,0.0,-0.49,0,1835,Norway
1192922,0.0,0.015,0.01,0.0,0.0,-1.1,0,1836,Norway
1204794,0.0,0.021,0.014,0.0,0.0,-0.58,0,1837,Norway
1216783,0.0,0.042,0.028,0.0,0.0,-1.56,0,1838,Norway
1229289,0.0,0.033,0.022,0.0,0.0,-0.72,0,1839,Norway
1242319,0.0,0.035,0.022,0.0,0.0,-0.27,0,1840,Norway
1255885,0.0,0.047,0.029,0.0,0.0,-0.35,0,1841,Norway
1269997,0.0,0.058,0.036,0.0,0.0,0.58,0,1842,Norway
1284663,0.0,0.048,0.032,0.0,0.0,-0.12,0,1843,Norway
1299499,0.0,0.051,0.032,0.0,0.0,-0.93,0,1844,Norway
1314507,0.0,0.075,0.046,0.0,0.0,-0.48,0,1845,Norway
1329687,0.0,0.074,0.046,0.0,0.0,0.72,0,1846,Norway
1345043,0.0,0.076,0.045,0.0,0.0,0.13,0,1847,Norway
1360577,0.0,0.097,0.063,0.0,0.0,-0.46,0,1848,Norway
1376908,0.0,0.077,0.049,0.0,0.0,-0.63,0,1849,Norway
1394054,0.0,0.1,0.062,0.0,0.0,-0.56,0,1850,Norway
1412140,0.0,0.106,0.064,0.0,0.0,0.19,0,1851,Norway
